"ID","duration","language","canton","other_canton","house","other_house","WOGENO_BE_house","GEWOBA_ZG_house","time_house","role_no","role_board","role_association","role_workgroup","role_other","role_other_spec","coop_1_4R","coop_3_5R","coop_4_3R","coop_8_2R","middle_name","birth_month","mother","father","factor_analysis","other_dv","outcome1","outcome2","outcome3","sd","completed","house_old","coop_1_1","coop_1_2","coop_1_3","coop_1_4","coop_1_5","coop_2_1","coop_2_2","coop_2_3","coop_2_4","coop_3_1","coop_3_2","coop_3_3","coop_3_4","coop_3_5","coop_4_1","coop_4_2","coop_4_3","coop_4_4","coop_5_1","coop_5_2","coop_5_3","coop_5_4","coop_6_1","coop_6_2","coop_6_3","coop_6_4","coop_6_5","coop_7_1","coop_7_2","coop_7_3","coop_8_1","coop_8_2","coop_8_3","coop_8_4","coop_9_1","coop_9_2","coop_9_3","dv_market_1","dv_market_2","dv_market_3","dv_env_1","dv_env_2","dv_env_3","soc_id_neigh_1","soc_id_neigh_2","soc_id_neigh_3","soc_id_neigh_4","soc_id_hc_1","soc_id_hc_2","soc_id_hc_3","soc_id_hc_4","mor_house_1","mor_house_2","mor_house_3","ce_house_1","ce_house_2","anger_house_1","anger_house_2","anger_house_3","mor_market_1","mor_market_2","mor_market_3","ce_market_1","ce_market_2","anger_market1_1","anger_market1_2","anger_market1_3","anger_market2_1","anger_market2_2","mor_env_1","mor_env_2","mor_env_3","ce_env_1","ce_env_2","anger_env_1","anger_env_2","gender","birth_year_code","n_household","n_children_hh","education","pol_orientation","nationality","second_nat","nat_no_ch","pers_income","joint_income","prop_income","prop_rent_joint","prop_rent_single","n_children","birth_year","age","gender_m_w","gender_o_w","prop_income_num","pers_income_num","n_adults","pers_income_final","income_flag","age_s","n_hh_s","income_s","si_h","mor_h","ce_h","an_h","si_m_e","mor_m","ce_m","an_m","an_m_eco","an_m_soc","mor_e","ce_e","an_e","C1","C2","C3","C4","C5","C6","C7","dv_env","dv_soc","si_h_s","mor_h_s","ce_h_s","an_h_s","si_m_e_s","mor_m_s","ce_m_s","an_m_s","an_m_eco_s","an_m_soc_s","mor_e_s","ce_e_s","an_e_s","dv_eco"
44,996,2,3,NA,99,"pommier ",NA,-66,1,1,NA,NA,NA,NA,NA,7,1,4,4,"G",9,"D","J",1,1,1,1,1,1,1,NA,1,1,7,1,7,4,4,1,4,4,4,4,4,7,4,1,4,7,7,7,7,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,7,5,2,3,6,7,7,7,7,6,7,7,5,5,5,7,7,7,7,2,2,3,7,7,7,6,7,7,1,1,7,7,7,7,7,7,5,4,4,2,47,2,0,2,9,1,NA,NA,1,1,5,2,-77,0,1966,59,1,0,0.9,0,2,6000,"joint but no income => NA",0.378100305030558,-0.41539893872963,0.0538067739595617,6.75,6.33333333333333,7,2.33333333333333,6,7,6.5,4.6,7,3,7,6,4,1.85714285714286,4.85714285714286,4,6,1,1,1,5.33333333333333,3.5,1.02002453043471,0.720626713979588,1.10931439181795,-0.882397225447096,0.679299511415895,1.49944902342023,0.789133386291359,-0.549489834396338,0.685500286361462,-1.04594948864941,1.07323292823187,0.476655638521012,-1.23271893969564,7
45,1437,2,3,NA,34,"les ailes",NA,-66,10,1,NA,NA,NA,NA,NA,1,4,4,1,"H",3,"A","A",1,1,1,1,1,1,1,NA,1,1,1,7,7,7,1,1,1,1,1,7,1,4,1,7,4,4,7,4,1,7,1,1,1,1,1,1,1,1,1,7,1,7,7,7,4,7,7,6,7,6,6,7,7,6,5,6,7,6,4,4,5,6,7,7,4,4,4,5,6,7,6,6,4,4,4,5,4,5,6,6,6,6,4,4,1,67,2,1,2,6,1,NA,NA,6,2,-77,-77,2,1,1986,39,0,0,NA,5000,1,5000,"not joint ok",-1.04950954233883,-0.41539893872963,-0.151061829547337,6.25,5,7,4,5.75,6,6,4.2,4.5,4,5.66666666666667,6,4,1,5.28571428571429,2.2,4,1,2.5,6,6.33333333333333,6.5,0.431548839799302,-0.480417809319725,1.10931439181795,0.174174198346597,0.477163498100074,0.734660495246077,0.274481177840473,-0.928052768322833,-1.73650286673578,-0.319289843903504,-0.199603967784364,0.476655638521012,-1.23271893969564,7
46,1168,2,3,NA,34,"les ailes",NA,-66,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",6,"M","G",1,1,1,1,1,1,1,NA,7,7,6,4,4,6,4,6,5,5,5,4,1,7,1,6,4,6,6,4,4,4,3,7,5,4,1,4,4,4,4,6,3,2,4,4,1,7,7,5,7,6,6,6,7,4,4,4,7,4,4,6,6,6,6,5,5,3,4,7,6,7,6,7,5,5,5,7,7,7,7,7,7,7,6,4,1,41,1,0,2,2,1,NA,NA,1,2,-77,-77,2,0,1960,65,0,0,NA,0,1,4000,"not joint but no income => NA",0.806383259241373,-0.8104469208068,-0.355930433054237,5.25,6,5.5,4,4.75,6.66666666666667,6.5,5.8,7,5,7,7,5,5.28571428571429,5.14285714285714,3.2,4,4,3.25,3,6.33333333333333,6,-0.745402541471523,0.42036558315476,-0.572494563618148,0.174174198346597,-0.33138055516321,1.24451951402884,0.789133386291359,0.586198967383149,0.685500286361462,0.407369800842401,1.07323292823187,1.28746162157222,-0.477292291414188,7
47,1157,2,4,NA,14,NA,NA,-66,1.5,NA,1,NA,1,1,"Gestion administrative et comptable ",7,4,6,7,"R",7,"J","M",1,1,1,1,1,1,1,14,4,4,6,1,4,7,4,6,7,7,7,7,7,4,4,4,2,4,7,4,1,7,1,1,1,1,1,7,7,1,1,1,1,1,7,4,1,3,7,7,1,4,5,1,1,1,1,1,1,1,1,7,1,1,6,6,7,7,7,1,1,1,5,5,1,4,4,4,4,4,5,5,3,3,4,4,4,53,4,2,4,5,1,NA,NA,7,1,3,2,-77,2,1972,53,0,1,0.5,6000,2,6000,"joint ok",-0.0501826491802571,0.374697025424709,0.0538067739595617,1,3,6,7,1,1,5,3.4,4,3,4.66666666666667,3,4,4.71428571428571,5,6.4,4,1,1,4,3.33333333333333,7,-5.74744591187253,-2.2819845942687,-0.0118915784727806,2.07600276117524,-3.36342075490052,-3.08928214562467,-0.7548232390613,-1.68517863617583,-2.22090349735523,-1.04594948864941,-1.15423163979654,-1.95576231063261,-1.23271893969564,3
48,1850,2,3,NA,34,"les ailes ",NA,-66,22,1,NA,NA,NA,NA,NA,4,7,4,5,"Y",6,"X","X",1,1,1,1,1,1,1,NA,4,4,6,4,4,2,1,2,1,1,1,1,1,1,1,7,4,4,7,7,4,7,1,1,1,1,1,7,2,1,4,3,1,4,7,7,7,7,6,5,6,7,7,7,7,6,4,5,7,4,4,6,6,7,5,5,7,5,4,5,5,6,7,6,1,5,6,7,7,4,7,7,2,3,2,6,2,46,4,1,3,7,1,NA,NA,5,1,3,2,-77,1,1965,60,1,0,0.5,4000,3,2666.66666666667,"joint ok",0.449480797399027,0.374697025424709,-0.629088571063436,6,6.33333333333333,5,5.33333333333333,5,5.33333333333333,6.5,5.2,7,4,6,2.5,4,2.14285714285714,5,1,6,1,2.5,7,6.66666666666667,5.5,0.137310994481596,0.720626713979588,-1.13309754876351,1.01943133738155,-0.129244541847389,0.224801476463311,0.789133386291359,0.018354566493406,0.685500286361462,-0.319289843903504,0.118605256219695,-2.36116530215821,-1.23271893969564,7
49,1305,2,3,NA,34,"les ailes",NA,-66,15,NA,NA,NA,1,NA,NA,7,1,1,1,"J",4,"I","A",1,1,1,1,1,1,1,NA,1,6,7,1,7,7,7,5,1,7,7,7,7,7,4,7,7,7,7,6,7,4,4,1,1,6,6,7,4,6,6,7,7,7,7,7,6,6,5,5,6,6,7,7,7,6,5,5,6,4,4,3,7,7,7,7,5,7,6,5,5,6,6,6,5,4,5,7,7,6,6,5,4,4,4,2,1,61,4,1,2,6,3,NA,"Portugaise",6,1,3,2,-77,1,1980,45,0,0,0.5,5000,3,3333.33333333333,"joint ok",-0.62122658812801,0.374697025424709,-0.492509502058836,6.25,5.66666666666667,7,6,4.75,5.33333333333333,6,5.6,7,4.66666666666667,5.66666666666667,4,3,4.28571428571429,7,6.4,5.66666666666667,3,6.5,6.66666666666667,6.33333333333333,5,0.431548839799302,0.120104452329932,1.10931439181795,1.44205990689903,-0.33138055516321,0.224801476463311,0.274481177840473,0.396917500419901,0.685500286361462,0.165149919260433,-0.199603967784364,-1.1449563275814,-1.98814558797709,6
51,875,2,3,NA,34,"les ailes ",NA,-66,4,1,NA,NA,NA,NA,NA,7,1,5,NA,"T",3,"E","C",1,1,1,1,1,1,1,NA,4,4,7,1,7,6,1,1,6,1,1,7,6,7,6,7,3,7,7,7,7,5,6,1,1,1,6,7,5,1,6,4,1,2,7,7,7,7,7,4,5,1,5,6,7,7,5,5,7,4,4,7,7,7,7,7,6,7,5,4,4,7,7,7,7,7,7,7,7,6,7,7,7,5,6,7,2,67,2,1,2,6,1,NA,NA,8,2,-77,-77,1,1,1986,39,1,0,NA,7000,1,7000,"not joint ok",-1.04950954233883,-0.41539893872963,0.258675377466461,6.25,7,7,6,5,5,7,7,7,7,6.66666666666667,6,6.5,3.14285714285714,6.28571428571429,4.2,6.33333333333333,3.5,2.5,7,3.66666666666667,5.5,0.431548839799302,1.32114897562925,1.10931439181795,1.44205990689903,-0.129244541847389,-0.0301280329280723,1.30378559474225,1.72188776916264,0.685500286361462,1.86068909033421,0.755023704227813,0.476655638521012,0.655847681007985,7
52,1097,2,3,NA,17,NA,NA,-66,6,NA,NA,1,1,NA,NA,4,4,4,3,"E",1,"M","X",1,1,1,1,1,1,1,17,6,6,4,4,6,7,5,6,5,6,6,6,6,4,6,4,4,7,6,6,5,6,4,3,3,3,4,6,6,4,5,5,6,6,7,6,4,4,7,6,7,7,7,7,7,6,6,7,7,7,7,7,6,6,6,7,4,2,3,7,6,6,6,7,5,5,5,6,7,7,7,7,7,7,7,2,4,48,1,0,4,4,3,NA,"Française",9,2,-77,-77,1,0,1967,58,0,1,NA,8000,1,8000,"not joint ok",0.306719812662089,-0.8104469208068,0.46354398097336,6.5,6.33333333333333,6.5,3,7,6.33333333333333,6.5,5.6,6.5,5,7,7,4.5,5.42857142857143,5.71428571428571,6,5.66666666666667,3.5,5,5.66666666666667,7,6.5,0.725786685117008,0.720626713979588,0.548711406672586,-0.459768655929619,1.48784356467918,0.98959000463746,0.789133386291359,0.396917500419901,0.201099655742014,0.407369800842401,1.07323292823187,1.28746162157222,-0.855005615554913,4
53,1603,2,3,NA,34,"les ailes",NA,-66,21,1,NA,NA,NA,NA,NA,1,1,4,1,"S",5,"C","R",1,1,1,1,1,1,1,NA,1,7,6,7,6,5,5,1,1,1,7,5,4,7,5,7,4,6,7,4,3,1,4,4,1,1,5,6,1,1,2,7,1,1,1,4,7,7,1,1,1,1,1,7,6,6,5,3,4,1,1,2,2,4,2,2,7,1,4,5,5,7,7,7,5,5,6,7,7,5,5,4,1,1,6,4,1,52,4,0,2,6,1,NA,NA,4,1,3,2,-77,0,1971,54,0,0,0.5,3000,4,1500,"joint ok",0.0211978431882121,0.374697025424709,-0.868101941821484,6,2.66666666666667,2,4,2.25,5.66666666666667,7,6,7,5.33333333333333,4.66666666666667,1,5,2.42857142857143,5.85714285714286,4.4,2.66666666666667,3.5,1.25,4,1,1,0.137310994481596,-2.58224572509352,-4.49671545963572,0.174174198346597,-2.35274068832142,0.479730985854694,1.30378559474225,0.775480434346397,0.685500286361462,0.649589682424369,-1.15423163979654,-3.57737427673502,-0.477292291414188,7
54,914,2,4,NA,14,NA,NA,-66,1,NA,NA,NA,1,NA,NA,NA,2,2,NA,"M",3,"E","J",1,1,1,1,1,1,1,14,4,5,7,7,7,3,6,5,6,5,6,5,4,6,5,7,6,7,4,5,7,4,4,1,1,3,4,4,7,7,6,4,1,1,7,7,5,7,7,7,6,7,7,7,7,5,5,7,7,7,4,7,6,5,6,5,6,5,2,5,2,2,7,7,7,7,7,7,7,4,7,7,7,6,7,7,1,75,1,0,5,2,3,NA,"Française ",5,2,-77,-77,2,0,1994,31,0,0,NA,4000,1,4000,"not joint ok",-1.62055348128658,-0.8104469208068,-0.355930433054237,6,6,5.5,4.33333333333333,6.25,3,7,7,7,7,6,6.5,7,5.71428571428571,5.42857142857143,5,5.33333333333333,2.5,2.75,6.33333333333333,6.66666666666667,7,0.137310994481596,0.42036558315476,-0.572494563618148,0.385488483105335,0.881435524731716,-1.55970508927637,1.30378559474225,1.72188776916264,0.685500286361462,1.86068909033421,0.118605256219695,0.882058630046615,1.03356100514871,7
55,516,2,3,NA,34,"les ailes",NA,-66,8,1,NA,NA,NA,NA,NA,5,2,7,NA,"L",3,"C","C",1,1,1,1,1,1,1,NA,2,1,7,3,6,5,3,3,3,3,4,6,4,6,3,3,1,5,7,6,5,4,3,3,1,1,1,7,2,1,1,6,4,3,1,1,1,6,5,5,4,4,4,6,7,4,4,5,7,6,4,6,6,6,6,7,7,7,4,5,5,5,5,6,4,4,4,7,7,5,5,7,6,6,6,6,2,74,2,0,2,11,3,NA,"France",5,2,-77,-77,2,0,1993,32,1,0,NA,4000,2,4000,"not joint ok",-1.54917298891811,-0.41539893872963,-0.355930433054237,5.25,6,6.5,6,5.5,5,5.5,5.2,7,4,5.66666666666667,6,6,2.14285714285714,4.85714285714286,4,5,2,2.25,1,4,5,-0.745402541471523,0.42036558315476,0.548711406672586,1.44205990689903,0.275027484784253,-0.0301280329280723,-0.240171030610414,0.018354566493406,0.685500286361462,-0.319289843903504,-0.199603967784364,0.476655638521012,0.278134356867261,6
57,499,2,3,NA,34,"les ailes",NA,-66,25,1,NA,NA,NA,NA,NA,1,4,1,4,"L",9,"C","M",1,1,1,1,1,1,1,NA,4,4,4,7,4,7,4,1,1,4,4,4,4,4,4,7,7,4,7,4,4,7,4,1,1,1,7,7,1,1,4,4,1,7,7,7,7,7,6,1,5,5,6,7,7,4,4,5,5,5,4,5,5,6,7,7,5,5,5,5,5,5,5,5,5,5,3,6,6,6,6,5,6,2,3,4,2,54,4,1,2,6,3,NA,NA,7,1,1,1,-77,1,1973,52,1,0,0.1,6000,3,20000,"joint ok",-0.121563141548726,0.374697025424709,2.92196722305615,5.5,5.33333333333333,7,5,4.75,5,5,5,6,4.33333333333333,5.66666666666667,4,3.5,2.28571428571429,6.14285714285714,4,5,3.25,3.25,7,5.33333333333333,3.5,-0.451164696153817,-0.180156678494897,1.10931439181795,0.808117052622812,-0.33138055516321,-0.0301280329280723,-0.7548232390613,-0.170926900469842,-0.283300974877435,-0.0770699623215356,-0.199603967784364,-1.1449563275814,-1.61043226383636,7
59,596,2,3,NA,99,"cointrin",NA,-66,4,1,NA,NA,NA,NA,NA,1,1,1,3,"A",1,"L","V",1,1,1,1,1,1,1,NA,3,3,7,7,7,7,7,4,3,4,4,4,4,7,6,6,7,7,7,7,7,6,5,3,3,2,2,7,7,1,7,5,3,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,3,3,3,5,5,5,5,5,5,3,3,7,7,6,6,6,6,6,5,5,1,43,1,0,2,6,3,NA,"Espagne",2,2,-77,-77,3,0,1962,63,0,0,NA,1000,1,1000,"not joint ok",0.663622274504435,-0.8104469208068,-0.970536243574934,7,6,6,3,7,5,5,5,7,3.66666666666667,6,6,5,4,6.85714285714286,4.4,6.66666666666667,3.25,4.25,5.33333333333333,6,6,1.31426237575242,0.42036558315476,-0.0118915784727806,-0.459768655929619,1.48784356467918,-0.0301280329280723,-0.7548232390613,-0.170926900469842,0.685500286361462,-0.561509725485472,0.118605256219695,0.476655638521012,-0.477292291414188,6
60,1149,2,4,NA,99,"au milieu d’ecoteaux",NA,-66,7,NA,1,1,1,NA,NA,4,1,1,NA,"E",3,"B","T",1,1,1,1,1,1,1,NA,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,5,7,6,6,6,7,7,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,6,7,7,1,4,1,1,1,4,6,7,4,4,4,6,7,7,7,4,7,5,6,6,4,72,4,2,3,3,1,NA,NA,5,2,-77,-77,2,2,1991,34,0,1,NA,4000,2,4000,"not joint ok",-1.40641200418117,0.374697025424709,-0.355930433054237,7,4.66666666666667,7,2,5.5,2,6.5,5,6.5,4,6,6,6,6.85714285714286,6.57142857142857,7,7,6,6.5,7,7,7,1.31426237575242,-0.780678940144554,1.10931439181795,-1.09371151020583,0.275027484784253,-2.32449361745052,0.789133386291359,-0.170926900469842,0.201099655742014,-0.319289843903504,0.118605256219695,0.476655638521012,0.278134356867261,5
61,830,2,3,NA,99,"coopérative les terrasses- versoix",NA,-66,17,NA,1,NA,NA,NA,NA,1,NA,4,4,"E",11,"F","A",1,1,1,1,1,1,1,NA,7,7,7,7,6,4,5,4,4,4,4,4,2,7,3,4,4,7,6,6,6,4,3,6,6,1,6,2,2,1,1,4,1,1,3,5,1,7,6,7,5,4,5,7,7,5,5,7,7,7,5,6,5,5,6,6,2,6,2,7,2,6,5,6,5,4,4,7,7,7,3,6,7,7,7,7,1,46,2,0,4,3,1,NA,NA,9,2,-77,-77,2,0,1965,60,0,0,NA,8000,2,8000,"not joint ok",0.449480797399027,-0.41539893872963,0.46354398097336,6,5.33333333333333,6,3.33333333333333,6.5,5,5.5,5.4,7,4.33333333333333,5.33333333333333,7,7,4.28571428571429,4.71428571428571,3.4,5.33333333333333,5.25,1,3,4.66666666666667,6.5,0.137310994481596,-0.180156678494897,-0.0118915784727806,-0.24845437117088,1.08357153804754,-0.0301280329280723,-0.240171030610414,0.207636033456654,0.685500286361462,-0.0770699623215356,-0.517813191788424,1.28746162157222,1.03356100514871,7
62,-1,2,6,"jura",99,"coopérative d'habitation les voisins, 2852 courtételle",NA,-66,1.5,NA,1,NA,NA,NA,NA,1,1,5,6,"b",1,"b","b",1,1,1,1,1,1,1,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,5,5,5,5,6,7,7,5,6,2,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,7,6,7,7,7,7,1,1,1,6,7,7,6,7,6,5,4,7,7,7,7,7,5,6,7,3,1,51,2,0,4,5,1,NA,NA,7,1,4,2,-77,0,1970,55,0,0,0.7,6000,2,4285.71428571429,"joint ok",0.0925783355566812,-0.41539893872963,-0.29739654633798,6.5,6.66666666666667,7,1,6.5,6.66666666666667,6.5,5.8,7,5,7,5.5,5,6.71428571428571,6.42857142857143,7,7,5.25,5.75,7,7,7,0.725786685117008,1.02088784480442,1.10931439181795,-1.72765436448205,1.08357153804754,1.24451951402884,0.789133386291359,0.586198967383149,0.685500286361462,0.407369800842401,1.07323292823187,0.071252646995409,-0.477292291414188,7
63,1643,2,3,NA,34,"coopérative les ailes",NA,-66,6,NA,NA,NA,NA,1,"Concierge",NA,NA,NA,5,"S",5,"X","X",1,1,1,1,1,1,1,NA,5,5,7,4,6,7,7,5,4,6,6,6,2,7,4,7,6,6,7,7,6,6,4,4,4,6,6,7,7,7,4,3,4,6,7,7,6,7,6,7,6,6,6,7,7,6,6,7,7,5,4,7,7,7,7,7,5,5,7,6,6,6,6,6,4,5,4,6,7,6,7,6,5,6,5,5,2,66,3,1,1,5,1,NA,NA,8,1,3,NA,-77,1,1985,40,1,0,0.5,7000,2,7000,"joint ok",-0.978129049970356,-0.0203509566524603,0.258675377466461,6.5,7,7,5.66666666666667,5.75,6,6,5.2,6.5,4.33333333333333,6.33333333333333,5.5,5,5.71428571428571,6.57142857142857,4.8,6.33333333333333,4.5,5,6.66666666666667,6,6.5,0.725786685117008,1.32114897562925,1.10931439181795,1.23074562214029,0.477163498100074,0.734660495246077,0.274481177840473,0.018354566493406,0.201099655742014,-0.0770699623215356,0.436814480223754,0.071252646995409,-0.477292291414188,7
64,1456,2,3,NA,34,"coopérative des ailes",NA,-66,10,1,NA,NA,NA,NA,NA,1,1,3,1,"G",5,"L","A",1,1,1,1,1,1,1,NA,1,4,5,7,1,1,1,1,1,1,3,3,1,7,3,3,5,4,3,1,1,1,1,1,1,1,1,2,1,1,1,7,1,1,1,1,1,6,4,4,4,4,4,6,6,4,4,5,5,4,4,4,5,5,5,5,2,2,4,4,4,5,4,4,4,5,5,6,4,4,4,4,4,4,4,4,1,65,3,2,2,6,3,NA,"Italienne anglaise",8,2,-77,-77,1,2,1984,41,0,0,NA,7000,1,7000,"not joint ok",-0.906748557601887,-0.0203509566524603,0.258675377466461,5,4.66666666666667,5,2.66666666666667,4.5,4.33333333333333,4,4.8,5,4.66666666666667,4,4,4,1.42857142857143,2.71428571428571,2.2,1,1,1,1,4,4,-1.03964038678923,-0.780678940144554,-1.13309754876351,-0.671082940688358,-0.533516568479031,-0.539987051710839,-1.78412765596307,-0.36020836743309,-1.25210223611633,0.165149919260433,-1.79065008780466,-1.1449563275814,-1.23271893969564,6
65,1086,2,3,NA,34,"cooperative les ailes",NA,-66,26,1,NA,NA,NA,NA,NA,1,1,1,4,"F",6,"H","R",1,1,1,1,1,1,1,NA,4,4,7,7,7,7,4,4,1,4,4,7,4,7,4,7,7,7,7,4,4,4,4,4,4,4,4,7,4,1,4,4,4,1,4,4,4,7,5,5,5,5,5,5,7,5,5,5,7,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,46,3,0,1,5,1,NA,NA,3,1,3,2,-77,0,1965,60,0,0,0.5,2000,3,1333.33333333333,"joint ok",0.449480797399027,-0.0203509566524603,-0.902246709072634,5.5,5,5,5,5.5,7,7,7,7,7,7,7,6,3.14285714285714,7,4.6,4,4,3.25,4,5,5,-0.451164696153817,-0.480417809319725,-1.13309754876351,0.808117052622812,0.275027484784253,1.49944902342023,1.30378559474225,1.72188776916264,0.685500286361462,1.86068909033421,1.07323292823187,1.28746162157222,0.278134356867261,7
66,1463,2,3,NA,34,"les ailles",NA,-66,6,1,NA,NA,NA,NA,NA,1,NA,6,NA,"D",7,"M","A",1,1,1,1,1,1,1,NA,4,5,6,7,7,1,5,2,2,4,4,1,1,7,2,4,2,4,6,4,6,4,1,1,1,1,1,7,4,1,1,4,1,6,7,7,1,5,1,4,1,1,1,6,7,5,5,4,6,4,4,4,5,5,5,5,7,7,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,2,57,1,0,3,7,3,NA,"Portugal ",5,2,-77,-77,2,0,1976,49,1,0,NA,4000,1,4000,"not joint ok",-0.335704618654134,-0.8104469208068,-0.355930433054237,5.75,4.66666666666667,5,6,4.5,4.33333333333333,4.5,4.2,4.5,4,4,4,4,3.28571428571429,4.42857142857143,2.4,4.66666666666667,1,2.25,5,1,2.5,-0.15692685083611,-0.780678940144554,-1.13309754876351,1.44205990689903,-0.533516568479031,-0.539987051710839,-1.26947544751219,-0.928052768322833,-1.73650286673578,-0.319289843903504,-1.79065008780466,-1.1449563275814,-1.23271893969564,5
67,1095,2,4,NA,99,"cooperative chavannes-près-renens ",NA,-66,10,NA,1,NA,NA,NA,NA,4,3,2,NA,"M",1,"R","A",1,1,1,1,1,1,1,NA,7,7,7,4,5,4,3,6,3,2,5,4,6,5,4,6,6,4,6,4,4,5,1,3,2,1,5,4,1,1,2,7,6,5,6,5,1,7,3,5,1,1,1,6,5,4,5,4,6,1,1,1,5,5,4,4,4,5,5,1,1,6,4,5,5,5,3,7,7,4,4,4,4,4,4,4,1,47,2,0,2,3,1,NA,NA,5,1,4,1,-77,0,1966,59,0,0,0.7,4000,2,2857.14285714286,"joint ok",0.378100305030558,-0.41539893872963,-0.590065979919264,5,3.66666666666667,4,4.66666666666667,3,2.66666666666667,4.5,5.4,7,4.33333333333333,4,4,4,4,5,4.2,4.33333333333333,2.75,3.5,4,1,4,-1.03964038678923,-1.68146233261904,-2.25430351905425,0.596802767864074,-1.74633264837396,-1.81463459866775,-1.26947544751219,0.207636033456654,0.685500286361462,-0.0770699623215356,-1.79065008780466,-1.1449563275814,-1.23271893969564,7
69,645,2,3,NA,34,"coopérative les ailes",NA,-66,50,1,NA,NA,NA,NA,NA,6,1,5,1,"S",6,"V","G",1,1,1,1,1,1,1,NA,1,1,7,2,6,1,2,1,1,5,7,3,6,7,1,2,3,2,7,6,6,6,2,1,1,1,1,1,1,1,5,7,1,1,6,4,6,4,4,1,4,4,4,4,6,7,7,2,4,1,1,1,1,1,6,4,6,6,4,1,1,1,1,1,1,1,1,4,4,4,5,4,4,4,5,4,1,23,1,0,1,5,3,NA,"Italie",6,2,-77,-77,1,0,1942,83,0,0,NA,5000,1,5000,"not joint ok",2.09123212187382,-0.8104469208068,-0.151061829547337,6,1,5,5.33333333333333,2,1,1,2.2,4,1,4.33333333333333,4,4.5,1.14285714285714,3.14285714285714,4.4,6,1.25,2,5.33333333333333,4,2.5,0.137310994481596,-4.08355137921767,-1.13309754876351,1.01943133738155,-2.55487670163724,-3.08928214562467,-4.87204090666839,-2.82086743795531,-2.22090349735523,-2.49926877814122,-1.4724408638006,-1.1449563275814,-0.855005615554913,4
70,757,2,4,NA,14,NA,NA,-66,1,NA,NA,NA,1,NA,NA,1,1,4,5,"M",9,"C","P",1,1,1,1,1,1,1,14,7,6,7,7,6,5,6,6,6,7,7,7,7,7,6,5,4,7,6,4,6,5,5,6,6,6,6,7,7,7,4,3,2,5,7,7,6,7,7,7,7,7,7,7,7,5,6,5,5,5,3,7,6,6,6,6,4,5,2,3,4,5,4,5,7,7,7,7,7,7,7,6,5,3,7,7,1,65,8,4,4,2,1,NA,NA,5,1,2,2,-77,4,1984,41,0,0,0.3,4000,4,3333.33333333333,"joint ok",-0.906748557601887,1.95488895373339,-0.492509502058836,6.25,6.33333333333333,6,3.66666666666667,4.5,4,4.5,7,7,7,6.66666666666667,4,7,6.42857142857143,5.71428571428571,6.8,5,5.75,4.25,6.66666666666667,7,7,0.431548839799302,0.720626713979588,-0.0118915784727806,-0.037140086412142,-0.533516568479031,-0.794916561102222,-1.26947544751219,1.72188776916264,0.685500286361462,1.86068909033421,0.755023704227813,-1.1449563275814,1.03356100514871,7
71,1473,2,3,NA,34,"les ailes ",NA,-66,20,1,NA,NA,NA,NA,NA,7,1,4,2,"S",4,"J","S",1,1,1,1,1,1,1,NA,1,1,4,1,4,4,3,1,1,6,7,7,1,7,1,7,4,7,4,4,1,7,1,1,1,4,1,7,1,1,1,6,1,1,4,7,4,7,4,4,5,4,5,4,4,5,5,4,4,2,2,4,5,4,5,5,5,6,4,4,4,5,4,5,4,5,3,7,4,4,5,5,4,5,5,4,1,53,3,0,1,6,1,NA,NA,7,2,-77,-77,2,0,1972,53,0,0,NA,6000,3,6000,"not joint ok",-0.0501826491802571,-0.0203509566524603,0.0538067739595617,4.5,4.33333333333333,5,5,3,4.33333333333333,4.5,4.6,5.5,4,4.66666666666667,4.5,4.5,1.28571428571429,5.28571428571429,4.4,4,1,1.75,5,4.66666666666667,4,-1.62811607742464,-1.08094007096938,-1.13309754876351,0.808117052622812,-1.74633264837396,-0.539987051710839,-1.26947544751219,-0.549489834396338,-0.767701605496883,-0.319289843903504,-1.15423163979654,-0.739553336055797,-0.855005615554913,7
